listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available,listing_type
ad9bZlACW4NzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Rent-Madhapur-in-Hyderabad&id=4d423833363038393039,2026-04-18 14:59:37,17.4474364130253,78.3914778977547,,Madhapur,Ayyappa society near 100 feet road Madhapur,"19210|Durgam Cheruvu Metro Station, 19201|International Tech Park Hyderabad, 19201|E Galleria, 19202|Cgr International School, 19202|Ravindra Bharthi School, 19203|Matlis, 19206|Inorbit Cyberabad Mall, 19206|L&T Metro Mall And Multiplex",,3,Apartment,Furnished,1,4.0,East,1800.0,Sq-ft,New Construction,"3 BHK full furniture sharing room available only for mens per person 18000 rent advance 25000 Patrika Nagar Medicare hospital back side Madhapur flat available on May 1st Check out this newly constructed 3 BHK flat on rent in the prime location of Madhapur Hyderabad. The multistorey apartment is available at rent of ₹52,000. The flat is on the 1 floor and includes 3 bathrooms, 3 balcony with a carpet area of 1750 sqft. This home provides power back up, security, air conditioned. This flat is located at Ayyappa society near 100 feet road Madhapur, Madhapur, Hyderabad - North, Andhra Pradesh.",52000.0,105000.0,3000.0,29.0,3,,No,No,No,"Air Conditioned, Laundry Service, Bar/Lounge",False,True,Agent,75,Select Date,2026-03-02T03:36:31.000Z,"Mar 02, '26",True,rent
BycpangHtGZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2400-Sq-ft-Multistorey-Apartment-FOR-Rent-Jubilee-Hills-in-Hyderabad&id=4d423834313032343931,2026-04-18 14:59:37,17.4322747,78.4097715,,Jubilee Hills,Jubilee hills,"19210|Jubilee Hills Check Post Metro Station, 19210|Road No 5 Jubilee Hills Metro Station, 19201|ICICI Bank, 19202|Dr.B.R. Ambedkar Open University - Hyderabad, 19202|Bharatiya Vidya Bhavan, Jubilee Hills, 19203|Apollo Emergency Hospital, 19203|Medicover Hospital, 19206|Fortune Monarch Mall, 19206|Ranch supermart",,3,Apartment,Semi-Furnished,1,4.0,East,2400.0,Sq-ft,5 to 10 years,"road You can avail the 3 BHK flat for rent in the well-known location of Jubilee Hills. The multistorey apartment is available at rent of ₹50,000. The flat is located on the 1 floor which includes 3 bathrooms, 2 balcony, and covers a carpet area of 2300 sqft. The property features power back up, reserved parking, security, service/goods lift. The flat can be visited at Jubilee hills, Jubilee Hills, Hyderabad - North, Andhra Pradesh.",50000.0,100000.0,4000.0,21.0,3,,Yes,No,No,"Service/Goods Lift, Laundry Service, Jogging and Strolling Track",True,True,Agent,78,Immediately,2026-04-06T10:54:52.000Z,"Apr 06, '26",True,rent
ig5087fFMxhzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2300-Sq-ft-Multistorey-Apartment-FOR-Rent-Kakateeya-Nagar-in-Hyderabad&id=4d423833353235303437,2026-04-18 14:59:37,17.416295294731,78.5407050049873,,Kakateeya Nagar,"Hyderabad, Andhra Pradesh",19203|Autism & Child Development Center,,3,Apartment,Semi-Furnished,1,4.0,East,2300.0,Sq-ft,10 to 15 years,"spacious 3 bhk flat is for rent in good location habsiguda near johnson grammer school semi furnished east facing 2 carparkings and lift available If you are searching a 3 BHK apartment for rent in Kakateeya Nagar, check out this amazing rental flat. The flat is available for rent at a competitive amount of ₹43,000. Located on the 1 floor, the flat has 3 bathrooms, 3 balcony in covered area of 2300 sqft. 2 Covered parking facility are also available. The apartment is equipped with reserved parking. The address is Kakateeya Nagar, Hyderabad - Central, Andhra Pradesh.",43000.0,86000.0,2500.0,19.0,3,2 Covered,No,No,No,,False,True,Agent,91,Immediately,2026-02-23T11:44:15.000Z,"Feb 23, '26",True,rent
RQ2SJRoxuDtzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1840-Sq-ft-Multistorey-Apartment-FOR-Rent-Tellapur-in-Hyderabad&id=4d423731303235383937,2026-04-18 14:59:37,17.4606196,78.2751625,,Tellapur,"Tellapur,Hyderabad","19201|Tanishq, 19202|Glendale International School, 19202|Meru International School, 19203|Airaavata Hospitals, 19203|Tellapur Ayurvedic Chikitsthalaya",,3,Apartment,Semi-Furnished,1,30.0,East,1840.0,Sq-ft,,"09 Highrise TowersG29 FloorsEntrance Lobby for each Tower2BHK 12532.5BHK 15053BHK 1840Central Park03Level Basement Parking 3rd BS level only for Tower nos 1,2,4 6Children Play Area52,000 sq. ft Club HouseOutdoor play courtIconic Structure Entrance avenue",53000.0,84000.0,0.0,29.0,3,"2 Covered, 1 Open",Yes,No,No,Jogging and Strolling Track,True,True,Agent,93,Immediately,2026-04-03T07:51:29.000Z,"Apr 03, '26",True,rent
+gM+kJai2E5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Rent-Manchirevula-in-Hyderabad&id=4d423834303333313039,2026-04-18 14:59:37,17.3743409,78.3480589,,Manchirevula,Manchirevula,"19210|Borbanda Railway Station, 19203|Global Eye Hospital, 19203|Pulse Hospital 24/7, 19206|Sangeeth Commercial Complex",,3,Apartment,Furnished,5,6.0,North,1500.0,Sq-ft,Less than 5 years,"Find 3 BHK flat for rent in Manchirevula Hyderabad. The Rent amount of this 3 BHK apartment is set at an attractive price of ₹50,000. Get access to smart facilities such as 3 Wardrobe, 3 Bed, 1 TV, Fridge, Microwave, 3 AC, Sofa, Washing Machine, Dining Table and Gas Connection simply by choosing this flat for rent. 2 Covered parking facility are also available. This unit features power back up, reserved parking, security. Visit the flat at Manchirevula, Manchirevula, Hyderabad - West, Andhra Pradesh.",50000.0,150000.0,5000.0,33.0,3,2 Covered,Yes,No,No,Jogging and Strolling Track,True,True,Agent,100,Immediately,2026-04-02T11:10:30.000Z,"Apr 02, '26",True,rent
iS80sb//yCxzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Rent-Hitech-City-in-Hyderabad&id=4d423832353238303039,2026-04-18 14:59:37,17.4479852823892,78.3761171942403,,Hitech City,"Riddhis Nest, Adjacent to Gowra Tilips, Gafoor Nagar, Madhapur","19210|Raidurg Metro Station|5 minutes, 19210|Hi-Tech City Bus Stop, 19201|Cyber Pearl, 19201|iLabs Hyderabad Technology Centre, 19202|Sarada High School, 19203|Yashoda Hospitals, 19203|Medicover Hospitals Hitech City, 19206|Galleria Mall High Tech City, 19206|L And T Metro Mega Mall",,3,Apartment,Furnished,4,5.0,North,1200.0,Sq-ft,New Construction,"Looking for Men only. Could rent single room per person or group of friends. More than 4 tenants are not allowed. Find 3 BHK flat for rent in Hitech City Hyderabad. The Rent amount of this 3 BHK apartment is set at an attractive price of ₹55,000. The apartment is on the 4 floor, has a carpet area of 1200 sqft with 3 bathrooms and 2 balcony. The residence includes power back up, reserved parking, security, visitor parking. Visit the apartment at Madhapur, Hyderabad, Telangana.. You can find the 3 BHK flat without any brokerage.",55000.0,,,46.0,3,,Yes,No,No,"Visitor Parking, Laundry Service",False,True,Owner,72,Immediately,2026-04-10T23:34:44.000Z,"Apr 11, '26",True,rent
byr935E4q91zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1750-Sq-ft-Multistorey-Apartment-FOR-Rent-Nallagandla-Tellapur-Road-in-Hyderabad&id=4d423833303832393237,2026-04-18 14:59:37,17.4730924,78.29607346,,Nallagandla Tellapur Road,"Hyderabad, Andhra Pradesh",19203|Airavata Hospital,,3,Apartment,Semi-Furnished,16,25.0,,1750.0,Sq-ft,Less than 5 years,"You can avail the 3 BHK flat for rent in the well-known location of Nallagandla Tellapur Road. The flat is available for rent at a competitive amount of ₹55,000. Located on the 16 floor, the flat comprises 3 bathrooms, 1 balcony, and has a carpet area of 1280 sqft. This property includes 25 floor and provides Kids Play Pool With Water Slides benefits. The apartment comes furnished with power back up, reserved parking, security, service/goods lift, visitor parking. The flat can be visited at #802, D. No. 6-3-352/2 & 3, Astral Heights, Road No.1, Banjara Hills, Hyderabad. The owner has posted this 3 BHK flat for rent, so the brokerage fees is zero on this multistorey apartment.",55000.0,,,31.0,3,,No,No,No,"Banquet Hall, Bar/Lounge, Jogging and Strolling Track, Outdoor Tennis Courts",False,True,Owner,60,Immediately,2026-04-05T23:31:47.000Z,"Apr 06, '26",True,rent
cIX2GtMYTOJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1515-Sq-ft-Multistorey-Apartment-FOR-Rent-HUDA-Layout-in-Hyderabad&id=4d423731393838393835,2026-04-18 14:59:37,17.468777,78.306513,,HUDA Layout,"E-1008, Kanchi Gachibowli Rd, Nallagandla, Serilingampalle","19201|De-Royal Aparna Neo mall, 19202|Blossom International School, 19206|Vijetha Super Market",,3,Apartment,Semi-Furnished,10,10.0,,,,5 to 10 years,"Find this 3 BHK rental flat in HUDA Layout Hyderabad. The flat is available for rent at a competitive amount of ₹50,000. Some attractive additional facilities available with the flat are 4 Wardrobe, 3 AC and Gas Connection. Located on the 10 floor, the flat comprises 3 bathrooms, 2 balcony, and has a carpet area of 1515 sqft. You will also find 2 Covered parking facility. The property features power back up, reserved parking, security. The flat can be visited at Nallagandla, Hyderabad. The brokerage amount of the 3 BHK apartment is zero.",50000.0,80000.0,4400.0,,3,2 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Owner,90,Immediately,2026-04-07T23:31:12.000Z,"Apr 08, '26",True,rent
8UIT4IytrO9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1650-Sq-ft-Multistorey-Apartment-FOR-Rent-Kondapur-in-Hyderabad&id=4d423834313630313735,2026-04-18 14:59:37,17.4661387919325,78.3574087383959,,Kondapur,"Hyderabad, Andhra Pradesh","19210|Hitech Railway Station, 19201|Vijetha Super Market, 19201|Laxmi Cybercity, 19202|Sri Gautham Grammar High School, 19202|Arbor International School, 19203|Government Area Hospital, 19203|Aditya Hospitals Medchal, 19206|South India Shopping Mall, 19206|Amb Cinemas (Sarath City Capital Mall)",,3,Apartment,Semi-Furnished,9,28.0,East,1650.0,Sq-ft,Less than 5 years,"If you are planning to rent a flat, you can consider this 3 BHK flat situated in the prime location of Kondapur. You can get this flat at monthly rent of ₹52,000. Located on the 9 floor, the flat has 2 bathrooms, 2 balcony in covered area of 1650 sqft. The property consists of 28 floor and offers Kids play area conveniences. The property features power back up, reserved parking, security, air conditioned, intercom facility. Visit the flat at 113-115, Masjid Banda Main Rd, NCB Enclave, Gachibowli, Hyderabad, Telangana.",52000.0,104000.0,6000.0,32.0,2,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,66,Immediately,2026-04-09T08:47:39.000Z,"Apr 09, '26",True,rent
OjxWBTXz4pNzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1818-Sq-ft-Multistorey-Apartment-FOR-Rent-Shivaji-Nagar-Tulasi-Nagar-in-Hyderabad&id=4d423833373933323137,2026-04-18 14:59:37,17.4549525102004,78.4415261991961,,Shivaji Nagar Tulasi Nagar,"Sanath Nagar,Hyderabad",,,3,Apartment,Semi-Furnished,5,5.0,East,1818.0,Sq-ft,10 to 15 years,"this is good gated community and near by metro and local trains and malls and cine theaters and schools, You can explore this 3 BHK flat on rent in Shivaji Nagar-Tulasi Nagar Hyderabad. This 3 BHK flat is available at the reasonable rent amount of ₹50,000. Here you can enjoy world class facilities like 3 AC and 3 Wardrobe. The flat is on the 5 floor and includes 3 bathrooms, 2 balcony with a carpet area of 1400 sqft. 1 Open parking facility are also available. The property features power back up, reserved parking. The flat can be visited at Athena, Near Fateh Nagar MMTS, Sanath Nagar, North Hyderabad, Hyderabad.",50000.0,100000.0,5200.0,28.0,3,1 Open,Yes,No,No,Jogging and Strolling Track,True,True,Agent,78,Immediately,2026-03-15T13:16:46.000Z,"Mar 15, '26",True,rent
g4fEcmAsGp1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1610-Sq-ft-Multistorey-Apartment-FOR-Rent-Chanda-Nagar-in-Hyderabad&id=4d423634363830303337,2026-04-18 14:59:37,17.495741,78.325436,,Sanjeeev, Chanda Nagar,"19210|Lingampally Bus Stand Bus Stop, 19210|Chanda Nagar Bus Stop, 19201|BHEL , 19202|Academic Heights Public School, 19202|New Pragathi Degree College Of Commerce and Science CO-ED, 19203|Vanaja Hospital, 19203|Shripad Hospital, 19206|Max Sopping Mall, 19206|Vijetha Super Market",,3,Apartment,Semi-Furnished,2,12.0,East,1610.0,Sq-ft,5 to 10 years,"3 BHK apartment is available on rent in Chanda Nagar Hyderabad right away. Available at a rental price of ₹49,500, this 3 BHK flat is worth considering. The residents of the flat have access to additional facilities such as 4 AC and 4 Wardrobe. Located on the 2 floor, the flat has 2 bathrooms, 2 balcony in carpet area of 1350 sqft. The building has 12 floor and offers Guest Accommodation, Kids Club amenities. This property offers power back up, reserved parking, security, service/goods lift, air conditioned, visitor parking, intercom facility, ro water system. The flat can be visited at Sy. No. 275 Part, P J R Road, Beside road of Violet Purple Showroom Chandanagar, Serilingapally Mandal, Hyderabad, Telangana. This 3 BHK apartment ad is listed by the owner, so there is no brokerage fee.",49500.0,0.0,5006.0,31.0,2,,No,No,No,"Air Conditioned, Banquet Hall, Jogging and Strolling Track, Outdoor Tennis Courts",False,True,Owner,98,Immediately,2026-04-09T23:42:46.000Z,"Apr 10, '26",True,rent
zwIZLXd+tTRzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2200-Sq-ft-Multistorey-Apartment-FOR-Rent-Srinagar-Colony-in-Hyderabad&id=4d423833383536313631,2026-04-18 14:59:37,17.3749081,78.5130384,,Srinagar Colony,Ameerpet,"19203|Army College Of Dental Science, 19203|Shree Hospital",,3,Apartment,Semi-Furnished,1,5.0,East,2200.0,Sq-ft,5 to 10 years,"3BHK flat semi furnished ready to move Check out this newly constructed 3 BHK flat on rent in the prime location of Srinagar Colony Hyderabad. The Rent amount of this 3 BHK apartment is set at an attractive price of ₹50,000. Located on the 1 floor, the flat comprises 3 bathrooms, 3 balcony, and has a covered area of 2200 sqft. The flat comes with power back up, reserved parking, security, intercom facility, ro water system.",50000.0,100000.0,4000.0,23.0,3,,No,No,No,"Internet/Wi-Fi Connectivity, RO Water System, Banquet Hall, Outdoor Tennis Courts",True,True,Agent,80,Immediately,2026-03-19T08:41:25.000Z,"Mar 19, '26",True,rent
EnAk0PhzWR1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2400-Sq-ft-Multistorey-Apartment-FOR-Rent-Nallagandla-Tellapur-Road-in-Hyderabad&id=4d423834323439333139,2026-04-18 14:59:37,17.4730924,78.29607346,,Nallagandla Tellapur Road,Aparna Sarover Zenith,19203|Airavata Hospital,,3,Apartment,Semi-Furnished,1,24.0,East,2400.0,Sq-ft,Less than 5 years,"If you are planning to rent a flat, you can consider this 3 BHK flat situated in the prime location of Nallagandla Tellapur Road. The 3 BHK apartment is available at a reasonable rent of ₹50,000. The flat is on the 1 floor and includes 3 bathrooms, 1 balcony with a carpet area of 1875 sqft. The residence includes power back up, reserved parking, security, service/goods lift, visitor parking. The flat can be visited at Nallagandla, Serilingampally, Hyderabad, Andhra Pradesh. You can find the 3 BHK flat without any brokerage.",50000.0,,,21.0,3,,No,No,No,"Laundry Service, Bar/Lounge, Jogging and Strolling Track, Outdoor Tennis Courts",False,False,Owner,71,Immediately,2026-04-15T11:02:50.000Z,"Apr 15, '26",True,rent
YZxawiYCElJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1690-Sq-ft-Multistorey-Apartment-FOR-Rent-Moti-Nagar-in-Hyderabad&id=4d423834323533373039,2026-04-18 14:59:37,17.4465143207869,78.4183607299345,,Moti Nagar,Kalpataru Residency near Erragadda Metro station,"19203|Maxwell Hospital, 19203|Lela Hospital, 19206|Sm Mall",,3,Apartment,Semi-Furnished,3,15.0,,1690.0,Sq-ft,Less than 5 years,"If you are planning to rent a flat, you can consider this 3 BHK flat situated in the prime location of Moti Nagar. The rent of the 3 BHK flat is ₹52,000. Located on the 3 floor, the flat has 3 bathrooms, 1 balcony in covered area of 1690 sqft. The property encompasses 15 floor and provides Kids play area, Kids Play Pool With Water Slides amenities. This property offers power back up, reserved parking, security, service/goods lift, visitor parking. This flat is located at Near Brigade Citadel, Ashok Marg, Sanath Nagar, Hyderabad, Telangana. This 3 BHK flat is directly posted by the owner, so you don't need to pay any brokerage on this property.",52000.0,,,31.0,3,,Yes,No,No,"Service/Goods Lift, Visitor Parking, Banquet Hall",False,False,Owner,70,Select Date,2026-04-15T14:28:55.000Z,"Apr 15, '26",True,rent
Q/qkARRCNHZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2102-Sq-ft-Multistorey-Apartment-FOR-Rent-Puppalaguda-in-Hyderabad&id=4d423831393834303031,2026-04-18 14:59:37,17.3971920769945,78.3796118209843,,Puppalaguda,"Hyderabad, Andhra Pradesh","19202|Triveni Talent School, 19203|Shobha Hospital, 19203|PRK, 19206|Ramireddy Mall",500089.0,3,Apartment,Semi-Furnished,5,5.0,East,2102.0,Sq-ft,Less than 5 years,"luxury gated Community 3bhk Flat For rent suitable for familys only vegetarian familys 3 BHK apartment is available on rent in Puppalaguda Hyderabad right away. The multistorey apartment is available at rent of ₹48,000. The apartment is on the 5 floor, has a carpet area of 2000 sqft with 3 bathrooms and 2 balcony. The apartment is equipped with power back up, reserved parking, security, intercom facility, ro water system. Find this apartment at Puppalguda Main Road, Puppalguda, Gandipet, Hyderabad, Telangana- 500089.",48000.0,100000.0,6000.0,23.0,3,,No,No,No,"Intercom Facility, RO Water System, Banquet Hall, Jogging and Strolling Track",True,True,Agent,89,Immediately,2026-02-28T05:26:22.000Z,"Feb 28, '26",True,rent
bs2Ffv/jT1ZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1945-Sq-ft-Multistorey-Apartment-FOR-Rent-Kokapet-in-Hyderabad&id=4d423834303934303439,2026-04-18 14:59:37,17.3969314,78.335221,,Kokapet,kokapet,"19201|The Quality Freshmart Super Market, 19201|Kokapet Terminal, 19202|Phoenix Greens International School, 19202|Global Edge, 19203|Somminenihospital, 19203|visLon Hospital - Multi Speciality Hospital, 19206|Mn Capital, 19206|Umang Rmcl Express Shopee",,3,Apartment,Semi-Furnished,6,7.0,East,1945.0,Sq-ft,New Construction,"Find 3 BHK flat for rent in Kokapet Hyderabad. The apartment is available at an affordable rental price of ₹55,000. Located on the 6 floor, the flat comprises 3 bathrooms, 2 balcony, and has a covered area of 1945 sqft. This residential building features 7 floor and ensures Kids Club comfort. This property offers power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. Find this apartment at Survey No. 150, Village: Mandal: Rajendranagar, Kokapet, District Ranga Reddy, Hyderabad, Telangana.",55000.0,110000.0,6500.0,28.0,3,,No,No,No,"Air Conditioned, Laundry Service, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,70,Immediately,2026-04-17T23:45:21.000Z,Today,True,rent
yLm/MY4n0e9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2000-Sq-ft-Penthouse-FOR-Rent-Toli-Chowki-in-Hyderabad&id=4d423832353933323839,2026-04-18 14:59:37,17.395899,78.4147641,,Toli Chowki,Al Kareem Colony Tolichowki Hyderabad,"19210|Shaikpetnala Bus Stop, 19201|Ratnadeep Super Market Tolichowki, 19201|Toli Chowki Market, 19202|Azaan International School, 19202|Marica High School, 19203|Srihari, 19203|Premier Hospital, 19206|Star Bazar, 19206|Araaf Super Market",,3,Penthouse,Furnished,5,5.0,North,2000.0,Sq-ft,5 to 10 years,"You can avail the 3 BHK flat for rent in the well-known location of Toli Chowki. Available at a rental price of ₹45,000, this 3 BHK flat is worth considering. The flat is on the 5 floor and includes 2 bathrooms, 1 balcony with a carpet area of 1800 sqft. This unit features air conditioned. The apartment is located at Al Kareem Colony Tolichowki Hyderabad, Toli Chowki, Hyderabad - West, Andhra Pradesh. The brokerage amount of the 3 BHK apartment is zero.",45000.0,90000.0,1500.0,22.0,2,,Yes,No,No,"Air Conditioned, Internet/Wi-Fi Connectivity",False,False,Owner,70,Immediately,2026-03-10T21:33:01.000Z,"Mar 11, '26",True,rent
JYrQ60n2mmRzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1617-Sq-ft-Multistorey-Apartment-FOR-Rent-Bachupally-in-Hyderabad&id=4d423833353731333931,2026-04-18 14:59:37,17.551816,78.3860695,,Bachupally,t3 1401,"19210|Bachupally Bus Stop, 19201|7 Hills Super Market, 19201|Coral Complex by Ratna Solutions, 19202|Gokaraju Lailavathi Engineering College, 19202|Keshava Reddy School, 19203|Shubhakara Multi Speciality Hospital, 19203|R3 Hospitals - Bachupally, 19206|Bachupally Centre",500090.0,3,Apartment,Semi-Furnished,14,33.0,East,1617.0,Sq-ft,New Construction,"If you are searching a 3 BHK apartment for rent in Bachupally, check out this amazing rental flat. The multistorey apartment is available at rent of ₹45,000. Located on the 14 floor, the flat comprises 3 bathrooms, 1 balcony, and has a covered area of 1617 sqft. The property consists of 33 floor and offers Kids play area, Kids Play Pool With Water Slides conveniences. The apartment is equipped with power back up, reserved parking, security, service/goods lift, visitor parking. Find this apartment at Buchupally Main Road, Bachupally, Next To Mamata Academy of Medical Sciences, Telangana 500090. This 3 BHK rental flat comes with no brokerage fees.",45000.0,,,28.0,3,,No,No,No,"Banquet Hall, Bar/Lounge, Jogging and Strolling Track, Outdoor Tennis Courts",False,False,Owner,71,Immediately,2026-04-07T22:30:50.000Z,"Apr 08, '26",True,rent
